Month,Hour,Day Type,Equipment Electric Power,Solar generation,Electricity Pricing,kg_CO2
10,14,3,0.43295,3.3775,0.21,0.143445286
10,15,3,0.438983333,2.600395834,0.21,0.143650959
10,16,3,0.439433333,1.586895834,0.5,0.150987361
10,17,3,0.438566667,0.490666667,0.5,0.152346476
10,18,3,0.901883333,0.005145833,0.5,0.151605277
10,19,3,0.7435,0,0.5,0.151902726
10,20,3,0.61315,0,0.5,0.150472751
10,21,3,0.633183333,0,0.21,0.134668098
10,22,3,0.663333333,0,0.21,0.113795807
10,23,3,0.668466667,0,0.21,0.105362045
10,24,3,0.65185,0,0.21,0.095140811
10,1,4,0.6535,0,0.21,0.09393575
10,2,4,0.640583333,0,0.21,0.095185543
10,3,4,0.65105,0,0.21,0.093057573
10,4,4,0.675783333,0,0.21,0.095699378
10,5,4,0.643066667,0,0.21,0.107501138
10,6,4,0.68175,0,0.21,0.128776773
10,7,4,0.64495,0.3676875,0.21,0.137359169
10,8,4,0.929283333,1.406354167,0.21,0.141733962
10,9,4,0.933333333,2.430104167,0.21,0.144397763
10,10,4,0.505033333,3.22,0.21,0.143948601
10,11,4,0.4584,3.695604167,0.21,0.147521122
10,12,4,0.5099,3.801145834,0.21,0.143007364
10,13,4,0.505166667,3.57675,0.21,0.139425167
10,14,4,0.502666667,3.071583334,0.21,0.139923276
10,15,4,0.468033333,1.9644375,0.21,0.138925091
10,16,4,0.479916667,1.346791667,0.5,0.139993015
10,17,4,0.464866667,0.5908125,0.5,0.142673759
10,18,4,1.414066667,0,0.5,0.14598575
10,19,4,2.956716667,0,0.5,0.15043276
10,20,4,2.55195,0,0.5,0.138522634
10,21,4,1.4875,0,0.21,0.128510983
10,22,4,3.072733333,0,0.21,0.108001428
10,23,4,1.5981,0,0.21,0.101749657
10,24,4,1.195316667,0,0.21,0.095486397
10,1,5,0.6697,0,0.21,0.100384417
10,2,5,0.833616667,0,0.21,0.097065705
10,3,5,2.790883333,0,0.21,0.098891964
10,4,5,0.8129,0,0.21,0.102010997
10,5,5,0.74155,0,0.21,0.107094368
10,6,5,0.947066667,0,0.21,0.113203429
10,7,5,0.51525,0.298,0.21,0.121216261
10,8,5,0.496283333,1.362541667,0.21,0.132117114
10,9,5,0.511083333,2.376375,0.21,0.125575827
10,10,5,0.50905,3.1534375,0.21,0.136557174
10,11,5,0.473166667,3.653395834,0.21,0.140462097
10,12,5,0.50595,3.823229167,0.21,0.141518503
10,13,5,0.481483333,3.6645,0.21,0.140674995
10,14,5,0.508833333,3.233729167,0.21,0.142446977
10,15,5,0.47655,2.4515,0.21,0.142090905
10,16,5,0.517716667,1.436333334,0.5,0.149123935
10,17,5,0.577583333,0.453791667,0.5,0.157118217
10,18,5,1.607566667,0.002583333,0.5,0.161733745
10,19,5,1.301316667,0,0.5,0.169660863
10,20,5,2.588533333,0,0.5,0.162836718
10,21,5,3.087916667,0,0.21,0.156274459
10,22,5,1.212233333,0,0.21,0.136971191
10,23,5,1.72755,0,0.21,0.122178649
10,24,5,0.642866667,0,0.21,0.119945143
10,1,6,0.718316667,0,0.21,0.114506378
10,2,6,0.836766667,0,0.21,0.113217092
10,3,6,0.797883333,0,0.21,0.110427843
10,4,6,0.7394,0,0.21,0.112981665
10,5,6,0.813733333,0,0.21,0.115729303
10,6,6,0.673,0,0.21,0.116909199
10,7,6,1.033933333,0.323416667,0.21,0.114811751
10,8,6,1.390633333,1.333770834,0.21,0.119642116
10,9,6,0.9827,2.343979167,0.21,0.127421451
10,10,6,1.586966667,3.134604167,0.21,0.130735671
10,11,6,2.483683333,3.618708334,0.21,0.132724413
10,12,6,1.629666667,3.8115,0.21,0.130868019
10,13,6,0.497933333,3.639,0.21,0.129402608
10,14,6,0.534516667,3.221395834,0.21,0.133914995
10,15,6,0.513883333,2.457645834,0.21,0.140295543
10,16,6,2.253083333,1.405770834,0.5,0.144218212
10,17,6,3.917983333,0.415833333,0.5,0.152430444
10,18,6,2.328166667,0,0.5,0.157616963
10,19,6,1.32015,0,0.5,0.159027545
10,20,6,1.4524,0,0.5,0.156263344
10,21,6,0.911166667,0,0.21,0.146353076
10,22,6,2.783183333,0,0.21,0.135346562
10,23,6,0.73145,0,0.21,0.123920094
10,24,6,0.7754,0,0.21,0.125557458
10,1,7,0.75515,0,0.21,0.121396338
10,2,7,1.856083333,0,0.21,0.114380065
10,3,7,1.43,0,0.21,0.112080205
10,4,7,0.791983333,0,0.21,0.117546703
10,5,7,1.1462,0,0.21,0.124020369
10,6,7,1.274716667,0,0.21,0.130393968
10,7,7,0.91005,0.0024375,0.21,0.140080527
10,8,7,0.925016667,0.041916667,0.21,0.143311374
10,9,7,0.803033333,0.159166667,0.21,0.150229095
10,10,7,0.730133333,1.782479167,0.21,0.15566237
10,11,7,0.720433333,0.9915,0.21,0.154841439
10,12,7,0.747516667,1.578479167,0.21,0.154320226
10,13,7,0.847066667,0.8464375,0.21,0.155954669
10,14,7,1.031433333,0.766291667,0.21,0.154897446
10,15,7,1.083316667,1.0085,0.21,0.153026227
10,16,7,1.233033333,0.515520834,0.5,0.155746727
10,17,7,1.721166667,0.108875,0.5,0.161083575
10,18,7,2.0775,0,0.5,0.169469449
10,19,7,1.605366667,0,0.5,0.17541912
10,20,7,2.0865,0,0.5,0.172135188
10,21,7,3.084633333,0,0.21,0.163928326
10,22,7,1.12905,0,0.21,0.148965742
10,23,7,1.141816667,0,0.21,0.135512991
10,24,7,1.057566667,0,0.21,0.127009996
10,1,1,0.64885,0,0.21,0.127190253
10,2,1,0.64825,0,0.21,0.125895963
10,3,1,0.657633333,0,0.21,0.127637298
10,4,1,0.6885,0,0.21,0.131240245
10,5,1,0.887783333,0,0.21,0.141516994
10,6,1,0.917933333,0,0.21,0.153679068
10,7,1,0.889533333,0,0.21,0.161171005
10,8,1,0.894816667,0.068458333,0.21,0.157999072
10,9,1,0.902133333,0.368791667,0.21,0.157170694
10,10,1,0.904266667,0.611479167,0.21,0.156676086
10,11,1,0.89265,0.28425,0.21,0.147539588
10,12,1,0.792283333,1.039520834,0.21,0.139015926
10,13,1,1.05705,0.965,0.21,0.136338988
10,14,1,0.9932,0.640333334,0.21,0.138728375
10,15,1,0.677733333,0.3500625,0.21,0.141346496
10,16,1,0.69095,0.036625,0.5,0.15154383
10,17,1,0.802766667,0,0.5,0.155178408
10,18,1,1.06725,0,0.5,0.161051419
10,19,1,0.967883333,0,0.5,0.164590594
10,20,1,0.76405,0,0.5,0.160406897
10,21,1,0.72035,0,0.21,0.150049003
10,22,1,0.69335,0,0.21,0.137021771
10,23,1,0.66995,0,0.21,0.117889513
10,24,1,0.665466667,0,0.21,0.109910347
10,1,2,0.6761,0,0.21,0.106673791
10,2,2,0.9232,0,0.21,0.106188714
10,3,2,0.745966667,0,0.21,0.109141644
10,4,2,0.650733333,0,0.21,0.11827925
10,5,2,0.732466667,0,0.21,0.132229225
10,6,2,0.679016667,0,0.21,0.154625343
10,7,2,0.440583333,0.419666667,0.21,0.165984883
10,8,2,0.448216667,1.46175,0.21,0.166481414
10,9,2,0.538616667,2.635291667,0.21,0.1690676
10,10,2,0.809033333,3.500125,0.21,0.166977254
10,11,2,0.455066667,3.875208334,0.21,0.163468975
10,12,2,0.454883333,4.0465625,0.21,0.160773877
10,13,2,0.423466667,3.9249375,0.21,0.163707136
10,14,2,0.452,3.494375,0.21,0.163708036
10,15,2,0.443733333,2.7219375,0.21,0.167786087
10,16,2,0.455916667,1.666916667,0.5,0.171866518
10,17,2,0.684183333,0.498729167,0.5,0.173606026
10,18,2,0.993683333,0,0.5,0.17896087
10,19,2,3.317316667,0,0.5,0.18150251
10,20,2,1.333783333,0,0.5,0.169773791
10,21,2,3.2337,0,0.21,0.153209557
10,22,2,3.12045,0,0.21,0.132454055
10,23,2,0.829283333,0,0.21,0.11931229
10,24,2,0.84425,0,0.21,0.116171448
10,1,3,0.803883333,0,0.21,0.124629455
10,2,3,0.82215,0,0.21,0.109802784
10,3,3,0.8079,0,0.21,0.11032019
10,4,3,0.829383333,0,0.21,0.112920924
10,5,3,0.860333333,0,0.21,0.12254488
10,6,3,0.912533333,0,0.21,0.134874061
10,7,3,0.408716667,0.396229167,0.21,0.140201539
10,8,3,0.376883333,1.644291667,0.21,0.140376647
10,9,3,0.4251,2.7864375,0.21,0.141840757
10,10,3,0.359216667,3.6251875,0.21,0.141058737
10,11,3,0.437166667,4.131833334,0.21,0.138063615
10,12,3,0.35975,4.2985,0.21,0.138581589
10,13,3,0.441283333,4.1301875,0.21,0.141852025
10,14,3,0.478383333,3.647041667,0.21,0.143206364
10,15,3,0.80995,2.873645834,0.21,0.144332108
10,16,3,0.585066667,1.800395834,0.5,0.147908796
10,17,3,0.6309,0.550729167,0.5,0.152595752
10,18,3,1.530366667,0,0.5,0.157330312
10,19,3,1.91455,0,0.5,0.163321843
10,20,3,1.003016667,0,0.5,0.164674092
10,21,3,3.350816667,0,0.21,0.15112299
10,22,3,3.298566667,0,0.21,0.133999421
10,23,3,1.625833333,0,0.21,0.125405993
10,24,3,1.300316667,0,0.21,0.108738238
10,1,4,0.66285,0,0.21,0.106245517
10,2,4,0.60945,0,0.21,0.106571834
10,3,4,0.64175,0,0.21,0.110202148
10,4,4,0.63835,0,0.21,0.115515256
10,5,4,0.800916667,0,0.21,0.126497421
10,6,4,1.051066667,0,0.21,0.139563703
10,7,4,0.432383333,0.409375,0.21,0.143460513
10,8,4,0.387116667,1.665541667,0.21,0.14146395
10,9,4,0.427833333,2.805979167,0.21,0.141266389
10,10,4,0.39685,3.638145834,0.21,0.142296882
10,11,4,0.41945,4.136583334,0.21,0.144971024
10,12,4,0.397316667,4.295541667,0.21,0.145509692
10,13,4,0.411383333,4.132125,0.21,0.150978917
10,14,4,0.409666667,3.645208334,0.21,0.151775416
10,15,4,0.40575,2.851208334,0.21,0.15318028
10,16,4,1.44655,1.770895834,0.5,0.16508199
10,17,4,4.3354,0.543625,0.5,0.160927266
10,18,4,4.475833333,0,0.5,0.16182303
10,19,4,2.227783333,0,0.5,0.160090706
10,20,4,3.065016667,0,0.5,0.151573204
10,21,4,1.999166667,0,0.21,0.139370655
10,22,4,0.733466667,0,0.21,0.116673419
10,23,4,2.4355,0,0.21,0.110368735
10,24,4,1.632758333,0,0.21,0.107323338
10,1,5,0.786816667,0,0.21,0.106168898
10,2,5,0.701733333,0,0.21,0.108602443
10,3,5,0.763916667,0,0.21,0.107592962
10,4,5,1.0677,0,0.21,0.106718793
10,5,5,1.397666667,0,0.21,0.108061338
10,6,5,1.227,0,0.21,0.110129537
10,7,5,0.5078,0.3851875,0.21,0.112356066
10,8,5,0.372833333,1.6205,0.21,0.123680494
10,9,5,0.460133333,2.651291667,0.21,0.13449515
10,10,5,0.3905,3.3746875,0.21,0.14041207
10,11,5,0.465666667,3.825208334,0.21,0.142149875
10,12,5,0.3964,3.993541667,0.21,0.141452391
10,13,5,0.453216667,3.8729375,0.21,0.139974826
10,14,5,1.392283333,3.4488125,0.21,0.136870735
10,15,5,0.439033333,2.702875,0.21,0.134350994
10,16,5,0.42075,1.679270834,0.5,0.146304308
10,17,5,0.6558,0.352354167,0.5,0.153216132
10,18,5,4.140183333,0,0.5,0.149391954
10,19,5,3.899433333,0,0.5,0.148306589
10,20,5,3.53675,0,0.5,0.140258694
10,21,5,3.520166667,0,0.21,0.131421665
10,22,5,1.881583333,0,0.21,0.121494191
10,23,5,2.163733333,0,0.21,0.118677125
10,24,5,1.425308333,0,0.21,0.11859234
10,1,6,1.0341,0,0.21,0.116960292
10,2,6,1.04815,0,0.21,0.119001691
10,3,6,0.866633333,0,0.21,0.118444114
10,4,6,1.078433333,0,0.21,0.119065547
10,5,6,0.821183333,0,0.21,0.119069409
10,6,6,0.726316667,0,0.21,0.119104292
10,7,6,0.747266667,0.405020833,0.21,0.121231598
10,8,6,0.565183333,1.623958334,0.21,0.119956147
10,9,6,0.532416667,2.694604167,0.21,0.123822906
10,10,6,0.574183333,3.4689375,0.21,0.133910774
10,11,6,0.522466667,3.910270834,0.21,0.138386617
10,12,6,0.656316667,4.065833334,0.21,0.140593268
10,13,6,0.85585,3.852979167,0.21,0.142047218
10,14,6,1.118833333,3.488395834,0.21,0.145540671
10,15,6,0.821983333,2.766166667,0.21,0.143935699
10,16,6,0.782916667,1.704541667,0.5,0.146117199
10,17,6,1.842866667,0.484479167,0.5,0.143578728
10,18,6,2.5707,0,0.5,0.148251579
10,19,6,2.734833333,0,0.5,0.154265368
10,20,6,3.197733333,0,0.5,0.14681334
10,21,6,1.41005,0,0.21,0.13724656
10,22,6,0.611283333,0,0.21,0.120138523
10,23,6,0.677583333,0,0.21,0.113717285
10,24,6,1.565916667,0,0.21,0.110681189
10,1,7,0.668366667,0,0.21,0.107643633
10,2,7,0.708316667,0,0.21,0.108744993
10,3,7,0.629866667,0,0.21,0.109321583
10,4,7,0.69875,0,0.21,0.114726149
10,5,7,0.670233333,0,0.21,0.122129148
10,6,7,0.767883333,0,0.21,0.137297404
10,7,7,1.908966667,0.0591875,0.21,0.153950492
10,8,7,1.47635,0.742270834,0.21,0.159542971
10,9,7,0.500683333,1.687854167,0.21,0.162833908
10,10,7,0.522966667,1.784,0.21,0.167544839
10,11,7,1.607433333,2.136291667,0.21,0.171291043
10,12,7,0.507983333,0.466625,0.21,0.172702538
10,13,7,0.987416667,0.911604167,0.21,0.177981123
10,14,7,1.169066667,1.0349375,0.21,0.178562316
10,15,7,1.241933333,0.428208333,0.21,0.177376316
10,16,7,3.038933333,0.068979167,0.5,0.176960098
10,17,7,1.652516667,0,0.5,0.174448344
10,18,7,1.662933333,0,0.5,0.178874146
10,19,7,2.394083333,0,0.5,0.179402211
10,20,7,2.096716667,0,0.5,0.168324796
10,21,7,1.459683333,0,0.21,0.152310817
10,22,7,0.762,0,0.21,0.138707251
10,23,7,0.79135,0,0.21,0.13043616
10,24,7,0.78545,0,0.21,0.126736177
10,1,1,0.757616667,0,0.21,0.117449473
10,2,1,0.784633333,0,0.21,0.11664561
10,3,1,0.769816667,0,0.21,0.116727308
10,4,1,0.804433333,0,0.21,0.11658019
10,5,1,0.859416667,0,0.21,0.128852644
10,6,1,1.074583333,0,0.21,0.153290162
10,7,1,0.437083333,0,0.21,0.154998538
10,8,1,0.455516667,0.018604167,0.21,0.162444393
10,9,1,0.4282,0.604291667,0.21,0.175413514
10,10,1,0.649433333,1.216479167,0.21,0.175618273
10,11,1,0.5404,0.389395833,0.21,0.184786221
10,12,1,0.753616667,0.536875,0.21,0.192653844
10,13,1,0.484433333,0.771291667,0.21,0.188348416
10,14,1,0.458216667,0.9184375,0.21,0.186151192
10,15,1,0.471616667,0.140020833,0.21,0.184522231
10,16,1,1.040316667,0.140666667,0.5,0.188242258
10,17,1,3.498383333,0.030708333,0.5,0.188154289
10,18,1,1.582116667,0,0.5,0.192675577
10,19,1,1.325233333,0,0.5,0.195482233
10,20,1,0.7457,0,0.5,0.189411467
10,21,1,0.667066667,0,0.21,0.174666585
10,22,1,0.645216667,0,0.21,0.149395387
10,23,1,0.650266667,0,0.21,0.139156525
10,24,1,0.673041667,0,0.21,0.130877778
10,1,2,0.615666667,0,0.21,0.124053107
10,2,2,0.686566667,0,0.21,0.122447401
10,3,2,0.637683333,0,0.21,0.122490299
10,4,2,1.087583333,0,0.21,0.12224566
10,5,2,1.544266667,0,0.21,0.130133216
10,6,2,1.00545,0,0.21,0.140386046
10,7,2,0.416833333,0.303083333,0.21,0.154840539
10,8,2,0.4553,1.524229167,0.21,0.157184827
10,9,2,0.40665,2.629791667,0.21,0.168954798
10,10,2,0.468466667,3.379833334,0.21,0.177024854
10,11,2,0.400366667,3.813208334,0.21,0.18159801
10,12,2,0.47575,3.959375,0.21,0.178536984
10,13,2,0.40605,3.728,0.21,0.179552596
10,14,2,0.4667,3.236875,0.21,0.184223384
10,15,2,0.42405,2.481875,0.21,0.184947362
10,16,2,0.6109,1.5035625,0.5,0.183185278
10,17,2,0.7571,0.352770833,0.5,0.184557626
10,18,2,2.17935,0,0.5,0.188054097
10,19,2,4.2635,0,0.5,0.187551737
10,20,2,2.827883333,0,0.5,0.177414645
10,21,2,1.877016667,0,0.21,0.161155958
10,22,2,0.614083333,0,0.21,0.139543617
10,23,2,1.0525,0,0.21,0.136274994
10,24,2,0.597233333,0,0.21,0.12822854
10,1,3,0.660883333,0,0.21,0.127014218
10,2,3,0.60325,0,0.21,0.126073826
10,3,3,0.657133333,0,0.21,0.126233015
10,4,3,1.054016667,0,0.21,0.127004639
10,5,3,1.534316667,0,0.21,0.137308492
10,6,3,1.855133333,0,0.21,0.15651507
10,7,3,1.254783333,0.290020833,0.21,0.165769147
10,8,3,0.628366667,1.231291667,0.21,0.166638472
10,9,3,0.672433333,2.512625,0.21,0.16917697
10,10,3,0.6114,3.349791667,0.21,0.172381959
10,11,3,0.67345,3.773416667,0.21,0.170341334
10,12,3,0.5913875,3.696322917,0.21,0.169573019
10,13,3,1.065,3.464479167,0.21,0.167885933
10,14,3,0.786916667,2.460833334,0.21,0.167203621
10,15,3,0.662466667,2.0880625,0.21,0.165215654
10,16,3,0.5731,0.730125,0.5,0.167238739
10,17,3,0.63325,0.242166667,0.5,0.171192166
10,18,3,0.700866667,0,0.5,0.178040674
10,19,3,1.681516667,0,0.5,0.175647536
10,20,3,1.118833333,0,0.5,0.172589403
10,21,3,2.301366667,0,0.21,0.1597344
10,22,3,3.170833333,0,0.21,0.137645599
10,23,3,1.564,0,0.21,0.125275015
10,24,3,1.729058333,0,0.21,0.119752773
10,1,4,0.620016667,0,0.21,0.11092371
10,2,4,0.691683333,0,0.21,0.109009046
10,3,4,0.63175,0,0.21,0.109698466
10,4,4,0.6885,0,0.21,0.112293422
10,5,4,0.8283,0,0.21,0.123370823
10,6,4,1.550116667,0,0.21,0.149959138
10,7,4,0.749583333,0.110833333,0.21,0.164102562
10,8,4,0.7532,0.838083334,0.21,0.157759583
10,9,4,1.347416667,2.0486875,0.21,0.160198387
10,10,4,1.206416667,1.8944375,0.21,0.15913535
10,11,4,0.42365,2.702458334,0.21,0.160768907
10,12,4,0.477566667,2.489479167,0.21,0.154006167
10,13,4,0.660033333,1.7321875,0.21,0.154024328
10,14,4,1.296566667,1.812875,0.21,0.153926559
10,15,4,0.562933333,0.901625,0.21,0.153715225
10,16,4,1.992766667,0.392,0.5,0.154982633
10,17,4,4.512866667,0.099333333,0.5,0.160008274
10,18,4,3.6772,0,0.5,0.170520609
10,19,4,3.778333333,0,0.5,0.169428946
10,20,4,3.4624,0,0.5,0.160228979
10,21,4,2.604416667,0,0.21,0.147052691
10,22,4,0.77645,0,0.21,0.127465733
10,23,4,0.745533333,0,0.21,0.113777285
10,24,4,0.760683333,0,0.21,0.105097293
10,1,5,0.751966667,0,0.21,0.099908725
10,2,5,0.753166667,0,0.21,0.098033761
10,3,5,0.750116667,0,0.21,0.102894663
10,4,5,0.762033333,0,0.21,0.097583512
10,5,5,0.78995,0,0.21,0.100345533
10,6,5,0.848383333,0,0.21,0.105565786
10,7,5,0.691333333,0.164625,0.21,0.106573467
10,8,5,0.883966667,0.408875,0.21,0.118909818
10,9,5,1.1184,0.9591875,0.21,0.119002148
10,10,5,1.51045,1.322166667,0.21,0.115892818
10,11,5,1.0121,0.685229167,0.21,0.119114134
10,12,5,0.897216667,1.214583334,0.21,0.115197916
10,13,5,0.912283333,0.663291667,0.21,0.110379297
10,14,5,0.6635,0.869270834,0.21,0.110073544
10,15,5,0.6197,0.949875,0.21,0.115208056
10,16,5,0.62225,0.9366875,0.5,0.125049769
10,17,5,0.6278,0.172854167,0.5,0.136210267
10,18,5,0.75205,0,0.5,0.156868152
10,19,5,1.453183333,0,0.5,0.154516195
10,20,5,2.895983333,0,0.5,0.145479031
10,21,5,2.979583333,0,0.21,0.129455099
10,22,5,1.243216667,0,0.21,0.118014096
10,23,5,0.681566667,0,0.21,0.112001891
10,24,5,0.644,0,0.21,0.110288643
10,1,6,0.690133333,0,0.21,0.116003635
10,2,6,0.648916667,0,0.21,0.131678278
10,3,6,0.68515,0,0.21,0.130150354
10,4,6,0.65495,0,0.21,0.110175265
10,5,6,0.694483333,0,0.21,0.107508018
10,6,6,0.73835,0,0.21,0.111531203
10,7,6,0.932616667,0.1276875,0.21,0.113902325
10,8,6,0.929883333,0.779583334,0.21,0.12372018
10,9,6,1.728683333,1.666125,0.21,0.138881058
10,10,6,3.202666667,2.505541667,0.21,0.131988129
10,11,6,4.341383333,2.931375,0.21,0.135959952
10,12,6,2.41805,3.572083334,0.21,0.146809561
10,13,6,1.09165,2.481604167,0.21,0.15357691
10,14,6,0.9809,1.999520834,0.21,0.150712393
10,15,6,1.784966667,1.300958334,0.21,0.151697842
10,16,6,1.56435,0.608541667,0.5,0.150181379
10,17,6,0.757583333,0.092895833,0.5,0.153235872
10,18,6,0.8138,0,0.5,0.15633048
10,19,6,0.801833333,0,0.5,0.149986961
10,20,6,0.8071,0,0.5,0.155161977
10,21,6,0.808716667,0,0.21,0.148234663
10,22,6,0.808533333,0,0.21,0.126705695
10,23,6,0.8072,0,0.21,0.11761831
10,24,6,0.674,0,0.21,0.110773
10,1,7,0.610416667,0,0.21,0.106707546
10,2,7,0.606166667,0,0.21,0.106477981
10,3,7,0.608416667,0,0.21,0.106757836
10,4,7,0.604783333,0,0.21,0.107977833
10,5,7,0.83825,0,0.21,0.113379991
10,6,7,0.696566667,0,0.21,0.122416048
10,7,7,0.609583333,0,0.21,0.134660513
10,8,7,1.2671,0.204854167,0.21,0.130424796
10,9,7,3.86615,0.407125,0.21,0.129372486
10,10,7,2.67585,0.593125,0.21,0.124624817
10,11,7,1.0083,1.6590625,0.21,0.121635634
10,12,7,1.738933333,1.121166667,0.21,0.121744644
10,13,7,1.993816667,0.5861875,0.21,0.119891406
10,14,7,1.0764,0.330375,0.21,0.11778694
10,15,7,1.100683333,0.1155,0.21,0.122337173
10,16,7,0.979866667,0.022229167,0.5,0.129242699
10,17,7,1.2417,0,0.5,0.138930351
10,18,7,1.710216667,0,0.5,0.144419385
10,19,7,1.8523,0,0.5,0.145517817
10,20,7,5.636066667,0,0.5,0.145283989
10,21,7,1.1431,0,0.21,0.132655118
10,22,7,1.20455,0,0.21,0.116278132
10,23,7,0.809066667,0,0.21,0.105706592
10,24,7,0.71965,0,0.21,0.106156994
10,1,1,0.708533333,0,0.21,0.099348027
10,2,1,0.701183333,0,0.21,0.096975327
10,3,1,0.72705,0,0.21,0.096773565
10,4,1,0.658,0,0.21,0.099420617
10,5,1,0.678116667,0,0.21,0.116025727
10,6,1,0.747983333,0,0.21,0.131900963
10,7,1,0.647933333,0.067645833,0.21,0.140281922
10,8,1,0.645683333,0.380625,0.21,0.149710069
10,9,1,0.804466667,1.357125,0.21,0.152420256
10,10,1,1.040183333,1.949729167,0.21,0.144638028
10,11,1,1.05805,2.6406875,0.21,0.140769041
10,12,1,0.7219,3.267354167,0.21,0.142640191
10,13,1,0.411016667,1.533854167,0.21,0.141643446
10,14,1,0.465666667,1.626166667,0.21,0.137222266
10,15,1,0.401016667,1.483541667,0.21,0.136317159
10,16,1,0.473216667,0.3795,0.5,0.145387435
10,17,1,0.389166667,0.081020833,0.5,0.1528361
10,18,1,0.4662,0,0.5,0.151657934
10,19,1,0.388616667,0,0.5,0.153632779
10,20,1,0.46085,0,0.5,0.152981363
10,21,1,0.735516667,0,0.21,0.146861429
10,22,1,0.51315,0,0.21,0.12997519
10,23,1,0.4605,0,0.21,0.116835501
10,24,1,0.490958333,0,0.21,0.105028343
11,1,2,0.466816667,0,0.21,0.099266646
11,2,2,0.463433333,0,0.21,0.097904085
11,3,2,0.4854,0,0.21,0.09832714
11,4,2,0.465666667,0,0.21,0.101481866
11,5,2,0.596316667,0,0.21,0.114059597
11,6,2,0.649283333,0,0.21,0.133274529
11,7,2,0.615316667,0.076729167,0.21,0.146468107
11,8,2,0.716366667,0.324729167,0.21,0.154817367
11,9,2,0.454716667,0.446875,0.21,0.149188565
11,10,2,0.4024,1.250375,0.21,0.151969682
11,11,2,0.4359,1.7015625,0.21,0.15484281
11,12,2,0.43165,2.055020834,0.21,0.155224573
11,13,2,0.410516667,1.6449375,0.21,0.156809681
11,14,2,0.4102,1.332708334,0.21,0.148049408
11,15,2,1.303083333,0.675041667,0.21,0.149955483
11,16,2,2.366366667,1.37575,0.5,0.161440284
11,17,2,1.001983333,0.251291667,0.5,0.161016591
11,18,2,1.366416667,0,0.5,0.161674139
11,19,2,1.687883333,0,0.5,0.165974016
11,20,2,1.011025,0,0.5,0.160714534
11,21,2,0.67025,0,0.21,0.150677509
11,22,2,0.6494,0,0.21,0.129265968
11,23,2,0.640816667,0,0.21,0.116827099
11,24,2,0.645983333,0,0.21,0.100519125
11,1,3,0.601666667,0,0.21,0.10166865
11,2,3,0.662716667,0,0.21,0.098063454
11,3,3,0.591916667,0,0.21,0.099868222
11,4,3,0.6646,0,0.21,0.104373204
11,5,3,0.7978,0,0.21,0.111163214
11,6,3,1.380433333,0,0.21,0.121933262
11,7,3,0.900716667,0.245125,0.21,0.131629303
11,8,3,0.4168,1.553854167,0.21,0.13446309
11,9,3,0.446116667,2.722770834,0.21,0.137678322
11,10,3,0.396,3.581395834,0.21,0.13449825
11,11,3,0.42325,4.090083334,0.21,0.13994577
11,12,3,0.419733333,4.23725,0.21,0.145711516
11,13,3,0.383616667,4.051229167,0.21,0.144534181
11,14,3,0.442716667,3.560333334,0.21,0.144975356
11,15,3,0.590233333,2.730895834,0.21,0.147549721
11,16,3,0.746116667,1.610520834,0.5,0.153721579
11,17,3,0.93385,0.387479167,0.5,0.149678965
11,18,3,4.055333333,0,0.5,0.150249789
11,19,3,2.240883333,0,0.5,0.148276024
11,20,3,1.141333333,0,0.5,0.14039132
11,21,3,1.033816667,0,0.21,0.129987496
11,22,3,0.653216667,0,0.21,0.110065134
11,23,3,0.611366667,0,0.21,0.101493425
11,24,3,0.622616667,0,0.21,0.093845019
11,1,4,0.658366667,0,0.21,0.091570961
11,2,4,0.58855,0,0.21,0.090757325
11,3,4,0.641833333,0,0.21,0.092322805
11,4,4,0.66745,0,0.21,0.098015289
11,5,4,0.738616667,0,0.21,0.111133445
11,6,4,1.034266667,0,0.21,0.128111792
11,7,4,0.787316667,0.215145833,0.21,0.142378899
11,8,4,0.853466667,1.460104167,0.21,0.140678455
11,9,4,0.684983333,2.5980625,0.21,0.146943155
11,10,4,0.615633333,3.438125,0.21,0.145310055
11,11,4,0.657633333,3.923625,0.21,0.14310937
11,12,4,0.631416667,4.079104167,0.21,0.142693651
11,13,4,0.626533333,3.921395834,0.21,0.14382226
11,14,4,0.650966667,3.427979167,0.21,0.145430748
